class,accuracy,aimTime,alpha1,alpha2,alpha3,backwardSpeed,base_capture_points,base_defense_points,base_xp,battles,caliber,damage,damage_blocked,damage_received,direct_hits,distance_traveled,dpm1,dpm2,dpm3,forwardSpeed,frags,gunDepression,gunElevation,hit_rate,hp,intraClipReload,isPrem_False,isPrem_True,life_time,maxAmmo,pen1,pen2,pen3,pen_rate,penetrations,player_winrate,player_wn8,potentialDamage,potential_damage_received,power,reload,shell1_ARMOR_PIERCING,shell1_ARMOR_PIERCING_CR,shell1_HIGH_EXPLOSIVE,shell1_HOLLOW_CHARGE,shell2_ARMOR_PIERCING,shell2_ARMOR_PIERCING_CR,shell2_HIGH_EXPLOSIVE,shell2_HOLLOW_CHARGE,shell3_ARMOR_PIERCING,shell3_HIGH_EXPLOSIVE,shell3_HOLLOW_CHARGE,shellVelocity1,shellVelocity2,shellVelocity3,shots_fired,sniper_damage,specificPower,spots,spotting_assist,survival,tank_id,tier,tracking_assist,traverseSpeed,turretTraverseDispersion,turretTraverseSpeed,vehicleMovementDispersion,vehicleRotationDispersion,viewRange,weight,winrate,winrate_differential,wn8,wnx
SPG,0.5348837209302326,0.6271186440677965,0.14623467600700527,,,0.0,0.0165016501650165,0.2173913043478261,0.0625,9.732183804888652e-05,0.2890382626680455,0.012070566388115135,0.015799256505576207,0.010652463382157125,0.02528961914136443,0.06034831915755366,0.29626920263350404,,,0.5294117647058824,0.06748466257668712,0.34904761904761905,0.4444444444444444,0.12835544585004627,0.01740506329113924,,1,0,0.5507246376811594,0.0234375,0.0,,,0.020547112462006085,0.0016746411483253589,0.37783375314861456,0.11069651741293532,0.12819650067294752,0.01117952041477641,0.11530398322851153,0.09574468085106384,0,0,1,0,0,0,0,0,0,0,0,0.08013937282229965,,,0.05067683344756683,0.1029512697323267,0.3126976114116641,0.018324607329842934,0.0027233115468409588,0.5372522214627479,0.2670060157334567,0.2,0.1937984496124031,0.16666666666666666,0.5,0.16666666666666666,0.5769230769230769,0.5769230769230769,0.02857142857142857,0.05502130249543518,0.4895787139689579,0.6082583377448384,0.15914655473941938,0.03951511335012595
LT,0.3372093023255814,0.13559322033898302,0.01926444833625219,0.013761467889908258,0.011534025374855825,0.23728813559322035,0.23927392739273926,0.10869565217391305,0.34308510638297873,5.829429893283558e-05,0.1253016201309893,0.04642525533890436,0.006505576208178439,0.06391478029294274,0.1188763534489286,0.3446739570676387,0.22290730483854107,0.22290730483854107,0.18590079332663814,0.5338235294117647,0.3128834355828221,0.42857142857142855,0.16666666666666666,0.6900647948164147,0.056962025316455694,0.0470679012345679,0,1,0.1111111111111111,0.05505952380952381,0.04745762711864407,0.044270833333333336,0.024861878453038673,0.7764133738601824,0.13433014354066983,0.38035264483627185,0.1558872305140962,0.016150740242261104,0.031108230719377836,0.10587002096436059,0.06028368794326241,1,0,0,0,0,1,0,0,0,1,0,0.23344947735191637,0.2672919109026964,0.36062378167641324,0.096170322138451,0.0013726835964310226,0.5013550807623175,0.35863874345549734,0.01252723311546841,0.19093187514240148,0.7741786210087922,0.1,0.031007751937984496,0.5185185185185185,0.17142857142857143,0.5333333333333333,0.42307692307692313,0.42307692307692313,0.08571428571428572,0.031887806857374724,0.20310421286031038,0.2636315510852302,0.5515914655473942,0.2624370277078086
LT,0.3255813953488372,0.10338983050847454,0.0035026269702276708,0.0034403669724770644,,0.23728813559322035,0.2541254125412541,0.3876811594202899,0.5053191489361702,0.0006628094723295571,0.05205101689072733,0.06963788300835655,0.012081784386617101,0.05725699067909454,0.4186416294389339,0.5868772782503038,0.1908418395771666,0.1908418395771666,,0.8823529411764706,0.5521472392638037,0.3333333333333333,0.23333333333333334,0.6399259487812403,0.05063291139240506,0.006944444444444445,0,1,0.14009661835748793,0.8883928571428571,0.03728813559322034,0.013020833333333334,,0.70370820668693,0.4180622009569377,0.4302267002518891,0.2512437810945274,0.3391655450874832,0.030136098509397278,0.11687631027253668,0.10744680851063831,1,0,0,0,0,1,0,0,0,0,0,0.3519163763066202,0.3921453692848769,,0.37936943111720356,0.0006863417982155113,0.6917958257671085,0.5418848167539267,0.01579520697167756,0.32832080200501257,0.7445627024525683,0.1,0.031007751937984496,0.6111111111111112,0.1142857142857143,0.55,0.36538461538461536,0.36538461538461536,0.08571428571428572,0.024670318523026983,0.5046563192904655,0.5712016940179989,0.75166142007695,0.38932619647355166
MT,0.3255813953488372,0.10169491525423725,0.0035026269702276708,0.0034403669724770644,,0.1864406779661017,0.30858085808580854,0.4021739130434783,0.2300531914893617,4.775521663989356e-05,0.05205101689072733,0.06894150417827298,0.020755885997521685,0.06324900133155792,0.19489664571817977,0.34993924665856624,0.20772898115682467,0.20772898115682467,,0.4117647058823529,0.5030674846625768,0.3333333333333333,0.2222222222222222,0.6505708114779388,0.06329113924050633,0.006944444444444445,1,0,0.3333333333333333,0.8883928571428571,0.03728813559322034,0.013020833333333334,,0.7286322188449847,0.20394736842105263,0.5209068010075565,0.32172470978441126,0.3391655450874832,0.03953337653920933,0.15618448637316562,0.10106382978723404,1,0,0,0,0,1,0,0,0,0,0,0.3519163763066202,0.3921453692848769,,0.17032213845099387,0.030199039121482498,0.5226723552672645,0.2984293193717277,0.014161220043572984,0.4741398951925268,0.08190652475705691,0.1,0.031007751937984496,0.48148148148148145,0.1142857142857143,0.5,0.36538461538461536,0.36538461538461536,0.42857142857142855,0.04750963684317306,0.3645232815964523,0.30862890418210687,0.7883875480937391,0.7019836272040302
MT,0.18604651162790695,0.2033898305084745,0.2031523642732049,0.1341743119266055,0.17531718569780855,0.23728813559322035,0.13696369636963696,0.10507246376811594,0.48936170212765956,0.03297925859202801,0.35367114788004134,0.17293407613741876,0.025712515489467163,0.3202396804260985,0.03589005830241538,0.456865127582017,0.30719544273062616,0.30719544273062616,0.29314808167531714,0.6470588235294118,0.25153374233128833,0.42857142857142855,0.2777777777777778,0.7243134834927492,0.33544303797468356,,1,0,0.5555555555555556,0.013392857142857142,0.47796610169491527,0.5390625,0.09668508287292818,0.8504559270516717,0.04868421052631579,0.40503778337531476,0.20522388059701493,0.10659488559892329,0.16753078418664938,0.2976939203354298,0.13829787234042554,1,0,0,0,0,1,0,0,0,1,0,0.4097560975609756,0.4525205158264947,0.6072124756335283,0.021975668265935576,0.14756348661633492,0.32230816257429495,0.27486910994764396,0.16176470588235295,0.3340168603326498,0.022674687644608976,0.6,0.23255813953488372,0.5185185185185185,0.17142857142857143,0.6,0.2692307692307693,0.2692307692307693,0.8285714285714286,0.14196084398458106,0.4430155210643017,0.5240868184224456,0.31409583770549143,0.15050377833753148
LT,0.16279069767441856,0.13559322033898302,0.09369527145359019,0.0625,0.09746251441753172,0.2542372881355932,0.1122112211221122,0.17753623188405798,0.42021276595744683,0.0013830898777878137,0.2933471216821785,0.10399257195914577,0.0030978934324659233,0.16644474034620507,0.043007496024835314,0.48116646415552855,0.34517713449681253,0.34517713449681253,0.4219883459628115,0.6617647058823529,0.21472392638036814,0.42857142857142855,0.2777777777777778,0.7477630360999691,0.16772151898734178,,1,0,0.3864734299516908,0.021577380952380952,0.376271186440678,0.3671875,0.07734806629834254,0.9072340425531915,0.060765550239234446,0.5068010075566751,0.31592039800995025,0.059892328398384924,0.07955281918340894,0.29245283018867924,0.04609929078014185,1,0,0,0,0,1,0,0,0,1,0,0.3672473867595819,0.4079718640093787,0.5477582846003899,0.027116175462645647,0.11805078929306795,0.46804001230698006,0.5471204188481675,0.2227668845315904,0.24174071542492598,0.21888014807959277,0.5,0.10852713178294573,0.8518518518518519,0.14285714285714288,0.6,0.11538461538461538,0.11538461538461538,0.7714285714285715,0.10319537431527694,0.435920177383592,0.40868184224457377,0.502973067506121,0.172544080604534
MT,0.16279069767441856,0.1864406779661017,0.09369527145359019,0.0625,0.09746251441753172,0.4067796610169492,0.132013201320132,0.07608695652173914,0.40824468085106386,0.0010374409132114808,0.2933471216821785,0.12000928505106778,0.028500619578686492,0.2856191744340879,0.05406223972135988,0.402187120291616,0.49857019352264415,0.49857019352264415,0.5766856207126064,0.651470588235294,0.17177914110429446,0.42857142857142855,0.2777777777777778,0.6903733415612464,0.2879746835443038,,0,1,0.45410628019323673,0.026785714285714284,0.4406779661016949,0.4010416666666667,0.07734806629834254,0.8162917933130699,0.06746411483253588,0.38387909319899227,0.18117744610281925,0.08156123822341857,0.15635126377187297,0.2557651991614256,0.0301418439716312,1,0,0,0,0,1,0,0,0,1,0,0.3672473867595819,0.4079718640093787,0.5477582846003899,0.03923920493488691,0.12216884008236102,0.20195314681042964,0.2801047120418848,0.15196078431372548,0.21075415812257922,0.17075428042572882,0.6,0.11627906976744186,0.48148148148148145,0.14285714285714288,0.5,0.15384615384615388,0.15384615384615388,0.7714285714285715,0.16837086630148104,0.2975609756097562,0.37268395976707247,0.1850297306750612,0.09193954659949623
TD,0.18604651162790695,0.10169491525423725,0.2732049036777583,0.18004587155963303,0.23298731257208766,0.15254237288135594,0.1551155115511551,0.09782608695652176,0.40824468085106386,0.010809146276698666,0.4183040330920372,0.16852367688022285,0.04584882280049566,0.21770972037283623,0.024305292647838272,0.33859862292426085,0.5050684502037831,0.5050684502037831,0.44911129157036395,0.6470588235294118,0.25153374233128833,0.42857142857142855,0.2222222222222222,0.6553532860228325,0.24050632911392406,,1,0,0.6666666666666666,0.010416666666666666,0.6067796610169491,0.6015625,0.11878453038674033,0.8547112462006079,0.035287081339712915,0.3657430730478588,0.13349917081260365,0.12382234185733512,0.1335061568373299,0.3867924528301887,0.13297872340425532,1,0,0,0,0,1,0,0,0,1,0,0.4738675958188153,0.5199296600234466,0.6968810916179338,0.014093557230980124,0.2601235415236788,0.3248105287772568,0.11518324607329843,0.08115468409586056,0.4023695602642972,0.13373438223044887,0.6,0.20930232558139536,0.5740740740740741,0.17142857142857143,0.3333333333333333,0.3269230769230769,0.3269230769230769,0.6,0.18405863258267396,0.39955654101995564,0.513499205929063,0.24134312696747115,0.12153652392947104
MT,0.16279069767441856,0.15254237288135591,0.2031523642732049,0.1341743119266055,0.17531718569780855,0.23728813559322035,0.10066006600660064,0.07246376811594205,0.5186170212765957,0.00170782535093909,0.35367114788004134,0.18384401114206128,0.06288723667905824,0.3954727030625832,0.03551147118952071,0.4240583232077764,0.41477688368690563,0.41477688368690563,0.38307281530849724,0.6323529411764706,0.17177914110429446,0.42857142857142855,0.2222222222222222,0.7144399876581302,0.41455696202531644,,0,1,0.5458937198067633,0.014136904761904762,0.6406779661016949,0.6041666666666666,0.09668508287292818,0.8294224924012158,0.04712918660287081,0.42670025188916866,0.22553897180762852,0.11305518169582772,0.22861309138042774,0.2557651991614256,0.10992907801418439,1,0,0,0,0,1,0,0,0,1,0,0.4564459930313589,0.47245017584994137,0.5779727095516569,0.02206134338588074,0.18599862731640357,0.18957066009222834,0.27225130890052357,0.21296296296296297,0.2946001367053999,0.8297084683017122,0.7,0.26356589147286824,0.5370370370370371,0.14285714285714288,0.65,0.13461538461538464,0.13461538461538464,0.8285714285714286,0.17508622438628524,0.37028824833702895,0.4145050291159343,0.2651276670164393,0.09650503778337531
TD,0.16279069767441856,0.13559322033898302,0.2381786339754816,0.15711009174311927,0.19838523644752018,0.15254237288135594,0.14686468646864687,0.09782608695652176,0.40558510638297873,0.023767771321675023,0.35367114788004134,0.15993500464252552,0.023543990086741014,0.2137150466045273,0.027182554705837816,0.3309031996759822,0.4217995610826628,0.4217995610826628,0.36986512005612393,0.6470588235294118,0.2208588957055215,0.42857142857142855,0.2777777777777778,0.6616784942918852,0.24050632911392406,,1,0,0.6714975845410628,0.013020833333333334,0.5864406779661017,0.578125,0.09668508287292818,0.8441337386018236,0.0381578947368421,0.3657430730478588,0.12106135986733002,0.12866756393001347,0.11827608554763448,0.3972746331236897,0.13120567375886527,1,0,0,0,0,1,0,0,0,1,0,0.49477351916376305,0.5422039859320047,0.7261208576998051,0.016492460589444823,0.2539464653397392,0.28094831963817657,0.11780104712041885,0.08986928104575163,0.41444520391888806,0.15964831096714485,0.6,0.21705426356589147,0.5185185185185185,0.17142857142857143,0.2,0.3269230769230769,0.3269230769230769,0.7714285714285715,0.20992594846824914,0.3920177383592017,0.5044997353096876,0.2409933543196922,0.11649874055415617
MT,0.18604651162790695,0.2033898305084745,0.2031523642732049,0.1341743119266055,0.17531718569780855,0.2033898305084746,0.16006600660066006,0.05797101449275363,0.5412234042553191,0.01709719092288603,0.35367114788004134,0.18709377901578458,0.24039653035935563,0.4141145139813582,0.0412659953055198,0.3880113406237343,0.39897585954645204,0.39897585954645204,0.36986512005612393,0.4147058823529412,0.1656441717791411,0.42857142857142855,0.2222222222222222,0.775377969762419,0.43037974683544306,,0,1,0.5845410628019324,0.015625,0.6203389830508474,0.578125,0.09668508287292818,0.7359270516717326,0.0478468899521531,0.39395465994962214,0.16334991708126037,0.1259757738896366,0.3337653920933247,0.3553459119496855,0.11347517730496455,1,0,0,0,0,1,0,0,0,1,0,0.49477351916376305,0.5422039859320047,0.7261208576998051,0.02463159698423578,0.11599176389842142,0.19007368031239597,0.24345549738219893,0.19172113289760348,0.33151059466848937,0.19296621934289682,0.7,0.2868217054263566,0.3333333333333333,0.17142857142857143,0.4,0.23076923076923075,0.23076923076923075,0.8285714285714286,0.24208764455264759,0.3924611973392462,0.475383800952885,0.254634487583071,0.09619017632241814
HT,0.16279069767441856,0.1694915254237288,0.2031523642732049,0.1341743119266055,0.17531718569780855,0.1864406779661017,0.10726072607260725,0.05434782608695653,0.5545212765957447,0.003946392299224307,0.35367114788004134,0.20055710306406685,0.209727385377943,0.44241011984021306,0.04656621488604528,0.36492507087889836,0.46744696415508424,0.46744696415508424,0.42709846614974173,0.4852941176470588,0.13496932515337426,0.42857142857142855,0.2222222222222222,0.8195001542733724,0.43037974683544306,,0,1,0.5072463768115942,0.021577380952380952,0.7152542372881356,0.5807291666666666,0.09668508287292818,0.699452887537994,0.050837320574162674,0.4277078085642318,0.22263681592039802,0.17765814266487215,0.3305249513933895,0.3469601677148847,0.09929078014184396,0,1,0,0,0,1,0,0,0,1,0,0.526829268292683,0.4261430246189918,0.5779727095516569,0.027201850582590816,0.09883321894303362,0.21203086973071744,0.27486910994764396,0.15577342047930284,0.24333561175666443,0.8519204072188802,0.7,0.27906976744186046,0.3888888888888889,0.18571428571428572,0.31666666666666665,0.17307692307692307,0.17307692307692307,0.8285714285714286,0.22107425441265977,0.33082039911308214,0.3663313922710429,0.24938789786638685,0.1056360201511335
HT,0.16279069767441856,0.1694915254237288,0.2031523642732049,0.1341743119266055,0.17531718569780855,0.1864406779661017,0.11716171617161715,0.05072463768115943,0.5425531914893617,0.017364620136069434,0.35367114788004134,0.19057567316620241,0.2022924411400248,0.4434087882822903,0.04520330127962444,0.3645200486026732,0.46744696415508424,0.46744696415508424,0.42709846614974173,0.4852941176470588,0.1226993865030675,0.42857142857142855,0.2222222222222222,0.8087010182042579,0.43037974683544306,,0,1,0.5265700483091788,0.021577380952380952,0.7152542372881356,0.5807291666666666,0.09668508287292818,0.6852279635258358,0.04856459330143541,0.3894206549118386,0.17827529021558872,0.17765814266487215,0.3269604666234608,0.3469601677148847,0.09929078014184396,0,1,0,0,0,1,0,0,0,1,0,0.526829268292683,0.4261430246189918,0.5779727095516569,0.026559287183002052,0.09883321894303362,0.21203086973071744,0.2670157068062827,0.15359477124183007,0.25153793574846206,0.8556223970384081,0.7,0.27906976744186046,0.3888888888888889,0.18571428571428572,0.31666666666666665,0.17307692307692307,0.17307692307692307,0.8285714285714286,0.22107425441265977,0.3272727272727271,0.4023292747485442,0.2273522210563134,0.0952455919395466
TD,0.18604651162790695,0.1694915254237288,0.3432574430823117,0.22591743119266056,0.2877739331026528,0.06779661016949153,0.18316831683168316,0.05434782608695653,0.4933510638297872,0.01647769049185403,0.48293691830403307,0.22051996285979572,0.3159851301115242,0.4241011984021305,0.028621185734837587,0.28351559335763465,0.6856515832375379,0.6856515832375379,0.5835467611034497,0.14705882352941177,0.20245398773006137,0.19047619047619047,0.2222222222222222,0.7661215674174636,0.4620253164556962,,1,0,0.7246376811594203,0.010416666666666666,0.7762711864406779,0.6796875,0.13812154696132597,0.7429787234042553,0.035167464114832535,0.37229219143576825,0.14013266998341625,0.16689098250336473,0.37751134154244975,0.3867924528301887,0.13297872340425532,1,0,0,0,0,1,0,0,0,1,0,0.4738675958188153,0.5199296600234466,0.6968810916179338,0.014607607950651132,0.17158544955387783,0.16089991828853853,0.10732984293193716,0.11546840958605664,0.44019138755980863,0.11892642295233688,0.7,0.24806201550387597,0.18518518518518517,0.1142857142857143,0.3333333333333333,0.25,0.25,0.6571428571428571,0.2897088658957192,0.3263858093126386,0.4192694547379565,0.22525358516963973,0.10343198992443325
TD,0.20930232558139536,0.2033898305084745,0.2732049036777583,0.18004587155963303,0.23298731257208766,0.06779661016949153,0.18316831683168316,0.07246376811594205,0.48271276595744683,0.011229556856290556,0.4183040330920372,0.1873259052924791,0.24628252788104088,0.2173768308921438,0.028394033467100784,0.27906034831915755,0.4400585223116313,0.4400585223116313,0.3956201257982519,0.25,0.25766871165644173,0.1619047619047619,0.16666666666666666,0.7483801295896328,0.23417721518987342,,0,1,0.5652173913043478,0.017857142857142856,0.5491525423728814,0.4895833333333333,0.11878453038674033,0.7940425531914894,0.03732057416267942,0.4312342569269522,0.2234660033167496,0.20995962314939434,0.2363901490602722,0.4811320754716981,0.14893617021276598,1,0,0,0,0,1,0,0,0,1,0,0.4229965156794425,0.4577960140679953,0.6539961013645225,0.014907470870459218,0.15030885380919698,0.17712021229385747,0.1675392670157068,0.1116557734204793,0.39485076327181584,0.8186024988431282,0.6,0.21705426356589147,0.07407407407407407,0.2571428571428572,0.2,0.28846153846153844,0.28846153846153844,0.7142857142857143,0.34076384662203285,0.5059866962305986,0.571731074642668,0.3186428821266177,0.1486146095717884
